Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	933b88ad-fadf-4e1e-9bac-638447db40d2
Plate Name	m_func-IRF_TMRE_P2
Measurement	Measurement 1
Evaluation	Evaluation3

[Data]
Row	Column	Plane	Timepoint	modified_spots_chanel_3 - Total Spot Area - Mean per Well	modified_spots_chanel_3 - Relative Spot Intensity - Mean per Well	modified_spots_chanel_3 - Number of Spots - Mean per Well	modified_spots_chanel_3 - Number of Spots per Area of modified_spots_chanel_3 - Mean per Well	spots_chanel_3_final - Number of Objects	spots_chanel_3_final - Relative Spot Intensity - Mean per Well	spots_chanel_3_final - Corrected Spot Intensity - Mean per Well	spots_chanel_3_final - Uncorrected Spot Peak Intensity - Mean per Well	spots_chanel_3_final - Spot Contrast - Mean per Well	spots_chanel_3_final - Spot Background Intensity - Mean per Well	spots_chanel_3_final - Spot Area [px²] - Mean per Well	spots_chanel_3_final - Region Intensity - Mean per Well	spots_chanel_3_final - Spot to Region Intensity - Mean per Well	ir_chanel_3_at - Number of Objects	ir_chanel_3_at - Number of modified_ir_chanel_3_at - Mean per Well	ir_chanel_3_at - Intensity ir_chanel_3_at chanel_3 Mean - Mean per Well	all_cells - Number of Objects	all_cells - chanel_3 Gabor Max 2 px w2 - Mean per Well	all_cells - chanel_3 SER Spot 1 px - Mean per Well	all_cells - chanel_3 SER Hole 1 px - Mean per Well	all_cells - chanel_3 SER Ridge 1 px - Mean per Well	all_cells - chanel_3 SER Valley 1 px - Mean per Well	all_cells - chanel_3_intensity Mean - Mean per Well	all_cells - chanel_3_intensity Sum - Sum per Well	all_cells - chanel_2 Area [µm²] - Mean per Well	all_cells - chanel_2 Roundness - Mean per Well	all_cells - chanel_2 Width [µm] - Mean per Well	all_cells - chanel_2 Length [µm] - Mean per Well	all_cells - chanel_1 Area [µm²] - Mean per Well	all_cells - chanel_1 Roundness - Mean per Well	all_cells - chanel_1 Width [µm] - Mean per Well	all_cells - chanel_1 Length [µm] - Mean per Well	all_cells - chanel_2_intensity Mean - Mean per Well	all_cells - chanel_1_intensity Mean - Mean per Well	chan3_intensitymean_div_chan2area	spotschan3_intensitymean_div_chan2area	Number of Analyzed Fields	Global Image Binning	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	cell_type	cell_id	compound	concentration	cell_count	
6	4	1	0	140.339994671	0.47721643634	12.5907274181	0.131273723721	47253	0.794340633135	65.1737127817	140.030728208	0.767384837778	12.3426475695	11.1462975896	91.7925915881	0.867612363898	56071	0.857341584776	39.7327144181	142	0.177868809195	0.0346433874417	0.0752391641383	0.0569217261187	0.374761089509	10.5887393204	55183422.5	2337.59657926	0.368525144337	29.6941993862	97.1343305576	198.517343397	0.695718690137	11.1031955432	20.3406554288	29.9607384819	128.765914487	0.00452975479787	0.0278806503055	31	4	0	0	0	37	0	5	pc1	238	none	0	2000	
6	5	1	0	189.968286756	0.553701553078	19.152490887	0.150510475103	157625	0.796401964853	62.0081791272	130.936041237	0.770038340936	12.2128550681	9.91872482157	84.8527412634	0.888401099417	163851	0.898584689749	41.1634824454	327	0.198311041755	0.0407593761471	0.0941921265812	0.0678509807706	0.461113222892	12.3353050102	157614491	2428.10776725	0.388787160111	31.2498953101	92.4875747437	187.587140851	0.735289389811	11.3233202688	18.9507634398	30.0139333266	140.466134026	0.00508021315056	0.0255376552736	32	4	0	0	0	37	0	5	nc1	5250	none	0	2000	
6	6	1	0	134.456839309	0.511136872901	15.5285524568	0.176199222832	70158	0.772126938113	46.6252459282	98.6406824596	0.737820798971	11.1928365416	8.65868468314	65.2286110313	0.902786794671	94592	0.516047868742	36.7317571021	167	0.216454260401	0.042600324001	0.0872899358755	0.0665918660553	0.369886886738	9.0751141182	48595307.5	2130.97895814	0.355514059949	26.8901998783	99.4121984381	180.054155073	0.722884541184	10.9687643907	18.7822043815	40.171175236	128.900897283	0.00425865965665	0.0218797307923	32	4	0	0	0	37	0	5	hc	498	none	0	2000	
6	7	1	0	100.150075796	0.502218491592	13.1364325417	0.199383353079	25997	0.759134505792	40.0112403726	84.0374658614	0.720098917169	10.702588707	7.62384121245	55.9606940713	0.924117540086	40511	0.372244575547	35.2845131117	49	0.202378619274	0.040411829163	0.0734616519591	0.0591291970464	0.299837656511	6.33939252048	15915958.5	3253.61884629	0.324191872791	33.4609312813	108.347240712	247.361088902	0.627360230872	12.0119863124	23.4105072305	27.8151106501	61.4328572573	0.00194841277358	0.0122974577733	24	4	0	0	0	37	0	5	ds	1235	none	0	2000	
6	8	1	0	118.829530553	0.501616723423	15.7036454236	0.17958679546	59878	0.776454828327	50.0943112926	106.373993787	0.741587407875	11.0771750161	7.56700290591	68.6835271712	0.910840703863	89973	0.413846376135	38.0261347273	194	0.220955220717	0.0457998015199	0.0809796941691	0.0633843336828	0.333844295185	7.85833749508	42812053.5	1693.56836136	0.368346055515	24.4866288524	90.7364536208	178.883885565	0.693667879518	10.8086643326	18.7048514944	36.0408991533	106.857376987	0.00464010646064	0.0295791492304	32	4	0	0	0	37	0	5	hc	38	none	0	2000	
6	9	1	0	137.976548601	0.523645249056	17.4733947922	0.184659362602	108038	0.773420739302	46.0858501369	97.1004692793	0.739274039123	11.0497602467	7.89637905182	63.3179097306	0.915481099779	148467	0.471532394404	37.159508265	229	0.223068343492	0.0450246360295	0.0892966734098	0.0678023934981	0.375320290128	8.38316395446	66562142.5	2203.57068065	0.378454822326	28.5793827587	92.3923362446	177.521163973	0.70601504856	10.6151871445	19.0710584084	37.2725403626	106.725143833	0.00380435446345	0.0209141692353	32	4	0	0	0	37	0	5	ds	1244	none	0	2000	
6	10	1	0	41.6048014774	0.533756755596	6.92243767313	0.224946232292	14994	0.737058661667	31.6480811677	64.4860277444	0.687125121002	9.97027350239	6.01013738829	44.3880865685	0.952630226202	27554	0.175292153589	32.0360589886	75	0.225839502986	0.0411451686461	0.0590797571068	0.0567348435598	0.2547691334	3.0751170721	6832916	2005.40856401	0.362514204828	27.3046727228	100.22070014	177.728572021	0.67098188492	10.5608936698	18.9227390941	45.2656239692	95.1283854781	0.00153341175822	0.015781363327	25	4	0	0	0	37	0	5	pc2	4981	none	0	2000	
6	11	1	0	10.8983187844	0.55378160627	2.38667959909	0.243002897638	14764	0.724541976826	28.5593440289	56.4059536711	0.664250519531	9.49484776025	4.5663099431	39.3417768167	0.990847940827	28343	0.0872173023321	29.9031149737	145	0.196254179631	0.0341909707349	0.0337027512701	0.0445632062046	0.191197085609	1.21012767071	7490067.5	2664.83365598	0.335573244465	30.7584312887	110.512266195	209.324870953	0.687519732988	11.7752069211	20.4627015869	34.3502477969	69.9858752041	0.000454110022212	0.0107171207347	31	4	0	0	0	37	0	5	nc2	4982	none	0	2000	
7	2	1	0	244.446224646	0.536384872058	21.7898414863	0.1275781103	127841	0.808683859438	78.6274287718	166.43577569	0.784820302342	13.1169738654	11.2183571781	107.769940835	0.867923006487	119029	1.14890488872	40.5051791738	193	0.186670394747	0.0394818178642	0.103665622978	0.0712106388519	0.494209833674	19.9506392831	156317552	2644.19936813	0.381904988506	32.1317222583	100.503578851	179.582330607	0.740345000483	10.854665208	18.8698735147	34.0566354174	173.64893083	0.00754505863799	0.0297358170944	32	4	0	0	0	37	0	5	hc	5400	none	0	2000	
7	3	1	0	268.139784946	0.615502769269	20.9462365591	0.122837970874	31168	0.803494103538	74.1945721093	159.809949307	0.779153780498	13.1744164488	12.8013347023	102.551680117	0.864531264478	32004	1.16716660417	42.8838257237	50	0.186005448066	0.0385082268077	0.0962024099735	0.0680499902178	0.476879691828	15.6640980898	40965265	3101.84096311	0.378289203939	33.4561781541	109.448397639	214.831468683	0.631668708051	10.7033125828	22.8650992886	39.3000333521	106.951435201	0.00504993591746	0.0239195281098	26	4	0	0	0	37	0	5	ds	1490	none	0	2000	
7	4	1	0	140.961796247	0.533971935753	12.490616622	0.13569963414	55908	0.797146521058	66.5692865074	142.754230164	0.771401033777	12.537815258	11.2854153252	91.6505426179	0.882377812919	56371	1.01800571216	41.9828525195	153	0.162940025248	0.0320613326567	0.0731290051611	0.054994685599	0.39973953725	10.2747043606	66260924	2629.59332823	0.371300345737	33.1720087533	96.0132644317	198.669522251	0.691312117409	11.2615961115	20.3208300751	28.0934324865	107.148140611	0.00390733587975	0.0253154302578	31	4	0	0	0	37	0	5	pc1	238	none	0	2000	
7	5	1	0	165.018103952	0.532758299788	17.4729414055	0.154397082951	179517	0.789069723227	56.6600972413	119.690851006	0.760726481503	11.8266532614	9.44420862648	78.3812199833	0.889317650439	203041	0.768696962682	39.4153862596	463	0.206181618711	0.0412068123877	0.089813228078	0.0665570872989	0.432795443637	10.3256732712	165126260	2126.76656393	0.395780818481	29.4997209425	86.0540752859	187.114705584	0.726667605712	11.2778434318	18.9975405447	28.6328553471	122.128010728	0.0048551041973	0.0266414275089	32	4	0	0	0	37	0	5	nc1	5250	none	0	2000	
7	6	1	0	131.280976786	0.53476930758	15.0880313536	0.171458175034	50047	0.766598605172	43.8591214492	92.9880112694	0.731132273549	11.0551758414	8.701001059	61.7584685233	0.90630123728	68844	0.493826622509	36.7305499804	139	0.215713952477	0.0424288969143	0.0872534838733	0.0666318605191	0.375895254516	8.50739481757	33760834	1910.84956446	0.362488220069	25.3410544543	99.5995803326	176.763569426	0.749218997425	11.0111675321	18.6439965065	43.0566471658	133.439881292	0.00445215310288	0.0229526815008	31	4	0	0	0	37	0	5	hc	498	none	0	2000	
7	7	1	0	99.778250774	0.515305197476	14.2943111455	0.199183388483	73873	0.754990277963	37.4863230171	77.4104611969	0.71334488772	10.4645802347	6.98027696181	52.2048042789	0.934701022171	110425	0.306044826806	34.7708830426	104	0.218188194064	0.0429314528293	0.0770739354437	0.0622753326891	0.315102707036	5.9367088981	32765465	3465.82408726	0.340527481081	35.6313574262	115.050197558	248.204260411	0.658439164637	12.3989820124	22.8136745845	30.0811112348	72.5636327572	0.00171292851242	0.0108159912544	32	4	0	0	0	37	0	5	ds	1235	none	0	2000	
7	8	1	0	113.786637061	0.51735669883	15.9977795721	0.18439207346	79253	0.771106692442	46.3397281146	97.829179968	0.734726681019	10.825473673	7.11265188699	63.9918932854	0.912537888841	121775	0.36569082324	37.206874438	282	0.231578125818	0.0475241279306	0.0810552111542	0.0645406885771	0.329210964622	7.17026834385	56764785	1778.5191887	0.388528307545	25.2394401577	90.7998698039	172.112319914	0.6920899232	10.5435872246	18.6532033014	39.1638156238	93.9157956777	0.00403159459251	0.026055230896	32	4	0	0	0	37	0	5	hc	38	none	0	2000	
7	9	1	0	110.12130964	0.538247316757	15.2356233385	0.193114193133	108889	0.762736184086	40.9854507672	85.6012636722	0.724386461534	10.6744277279	7.22788344094	56.6252236176	0.9237019112	156637	0.364862708045	35.8912553071	198	0.225405454877	0.0442677015931	0.0826303116748	0.0652459568495	0.360713372074	6.59248543965	52239903	2568.54602263	0.371307157418	30.9966786819	99.6488703687	186.933005735	0.691991132518	10.8191620659	19.6756534106	33.0487005915	94.1000524218	0.00256662149776	0.0159566737003	32	4	0	0	0	37	0	5	ds	1244	none	0	2000	
7	10	1	0	44.6386518771	0.549609062883	8.0164960182	0.228676063922	56372	0.73365993933	30.2085840551	60.8660948698	0.681933593582	9.78215509393	5.56834953523	42.2499469602	0.958952682938	92398	0.151886404468	31.704946856	187	0.231992288927	0.042327440623	0.0623573302691	0.0586555707956	0.267445831338	3.1234997881	20950384	2307.70510049	0.370533485011	29.023922725	97.4420649615	179.961800491	0.677989153622	10.6064113926	19.1854919072	39.8560324194	101.56705575	0.0013535090716	0.0130903138571	32	4	0	0	0	37	0	5	pc2	4981	none	0	2000	
7	11	1	0	9.1421959783	0.556202215626	2.11203319502	0.246774543279	13234	0.721790559341	27.596565254	54.1771195406	0.659899893071	9.410960865	4.32862324316	37.4916098258	1.00115067126	26171	0.0737839593443	29.3506343436	166	0.191456871361	0.0331831768833	0.030820912275	0.0430633313282	0.176605775707	1.01370834072	7164509.5	2791.79144313	0.343597280852	32.0817698484	108.491410483	203.454552396	0.678424981135	11.4274623166	20.4054994373	33.8659557817	78.1499687288	0.000363103176354	0.00988489499166	32	4	0	0	0	37	0	5	nc2	4982	none	0	2000	
